ticket_id,ticket_channel,ticket_priority,product,customer_segment,first_response_time_hours,resolution_time_hours,csat_score,custom_sla_status,resolution_bucket
103488,Email,Urgent,Subscription Service,Small Business,35.98,37.21,4,Met SLA (<48h),48 Hour Resolution
182399,Phone,Urgent,Subscription Service,Corporate,21.27,128.76,4,Breached SLA (>48h),Over 48 Hours
128659,Phone,Medium,Subscription Service,Corporate,17.97,36.35,4,Met SLA (<48h),48 Hour Resolution
51473,Phone,High,Subscription Service,Individual,9.04,45.09,4,Met SLA (<48h),48 Hour Resolution
88577,Chat,High,Subscription Service,Individual,34.46,15.54,4,Met SLA (<48h),24 Hour Resolution
110902,Email,Low,Subscription Service,Corporate,69.08,50.41,4,Breached SLA (>48h),Over 48 Hours
73685,Chat,Urgent,Subscription Service,Small Business,28.15,176.76,4,Breached SLA (>48h),Over 48 Hours
144402,Phone,Low,Subscription Service,Corporate,8.45,134.71,4,Breached SLA (>48h),Over 48 Hours
158581,Email,High,Subscription Service,Small Business,32.29,157.53,4,Breached SLA (>48h),Over 48 Hours
147718,Chat,Low,Subscription Service,Small Business,20.02,143.5,4,Breached SLA (>48h),Over 48 Hours
71068,Web Form,Medium,Subscription Service,Corporate,66.14,219.57,4,Breached SLA (>48h),Over 48 Hours
121283,Email,Low,Subscription Service,Corporate,60.35,156.39,4,Breached SLA (>48h),Over 48 Hours
180802,Phone,Urgent,Subscription Service,Small Business,0.81,193.26,4,Breached SLA (>48h),Over 48 Hours
111799,Email,Medium,Subscription Service,Corporate,49.75,174.44,4,Breached SLA (>48h),Over 48 Hours
29997,Web Form,Urgent,Subscription Service,Small Business,70.27,119.91,4,Breached SLA (>48h),Over 48 Hours
88145,Social Media,Medium,Subscription Service,Individual,44.74,51.24,4,Breached SLA (>48h),Over 48 Hours
151013,Email,Urgent,Subscription Service,Small Business,47.64,13.11,4,Met SLA (<48h),24 Hour Resolution
191149,Web Form,Urgent,Subscription Service,Corporate,12.08,163.2,4,Breached SLA (>48h),Over 48 Hours
186056,Email,Low,Subscription Service,Corporate,66.04,72.14,4,Breached SLA (>48h),Over 48 Hours
57493,Chat,Medium,Subscription Service,Small Business,64.45,181.48,4,Breached SLA (>48h),Over 48 Hours
33829,Email,Medium,Subscription Service,Small Business,48.11,86.62,4,Breached SLA (>48h),Over 48 Hours
137258,Phone,Medium,Subscription Service,Small Business,42.41,133.14,4,Breached SLA (>48h),Over 48 Hours
40061,Phone,Low,Subscription Service,Individual,43.57,141.76,4,Breached SLA (>48h),Over 48 Hours
71917,Chat,High,Subscription Service,Individual,9.33,238.39,4,Breached SLA (>48h),Over 48 Hours
175684,Phone,High,Subscription Service,Individual,35.33,62.19,4,Breached SLA (>48h),Over 48 Hours
131728,Phone,Urgent,Subscription Service,Small Business,9.49,39.67,4,Met SLA (<48h),48 Hour Resolution
31579,Chat,Low,Subscription Service,Small Business,25.92,83.34,4,Breached SLA (>48h),Over 48 Hours
161887,Phone,Medium,Subscription Service,Individual,16.87,42.61,4,Met SLA (<48h),48 Hour Resolution
118474,Web Form,Low,Subscription Service,Individual,28.61,56.31,4,Breached SLA (>48h),Over 48 Hours
124262,Chat,Urgent,Subscription Service,Corporate,49.69,17.99,4,Met SLA (<48h),24 Hour Resolution
166671,Web Form,Medium,Subscription Service,Corporate,39.25,156.6,4,Breached SLA (>48h),Over 48 Hours
195707,Email,High,Subscription Service,Corporate,50.97,147.68,4,Breached SLA (>48h),Over 48 Hours
162060,Chat,Low,Subscription Service,Small Business,63.36,117.78,4,Breached SLA (>48h),Over 48 Hours
159919,Phone,Urgent,Subscription Service,Small Business,16.1,86.52,4,Breached SLA (>48h),Over 48 Hours
76275,Social Media,Urgent,Subscription Service,Corporate,29.19,59.93,4,Breached SLA (>48h),Over 48 Hours
92209,Phone,Urgent,Subscription Service,Corporate,48.08,132.67,4,Breached SLA (>48h),Over 48 Hours
22011,Email,High,Subscription Service,Corporate,55.03,212.53,4,Breached SLA (>48h),Over 48 Hours
46559,Chat,Urgent,Subscription Service,Corporate,8.41,166.73,4,Breached SLA (>48h),Over 48 Hours
161449,Phone,Urgent,Subscription Service,Small Business,27.71,170.84,4,Breached SLA (>48h),Over 48 Hours
193391,Phone,Urgent,Subscription Service,Individual,23.92,62.84,4,Breached SLA (>48h),Over 48 Hours
26077,Phone,Urgent,Subscription Service,Small Business,33.49,18.41,4,Met SLA (<48h),24 Hour Resolution
64155,Email,Medium,Subscription Service,Corporate,10.09,200.47,4,Breached SLA (>48h),Over 48 Hours
29267,Chat,High,Subscription Service,Small Business,1.68,25.91,4,Met SLA (<48h),48 Hour Resolution
31448,Phone,Urgent,Subscription Service,Small Business,68.85,77.89,4,Breached SLA (>48h),Over 48 Hours
98503,Email,Low,Subscription Service,Corporate,40.22,163.68,4,Breached SLA (>48h),Over 48 Hours
125755,Email,Medium,Subscription Service,Individual,46.56,103.15,4,Breached SLA (>48h),Over 48 Hours
198346,Social Media,Urgent,Subscription Service,Individual,8.26,31.15,4,Met SLA (<48h),48 Hour Resolution
63034,Phone,Urgent,Subscription Service,Small Business,40.29,173.2,4,Breached SLA (>48h),Over 48 Hours
4345,Email,Low,Subscription Service,Individual,28.64,123.93,4,Breached SLA (>48h),Over 48 Hours
65528,Phone,Urgent,Subscription Service,Small Business,47.26,112.02,4,Breached SLA (>48h),Over 48 Hours
164143,Web Form,High,Subscription Service,Individual,49.11,31.67,4,Met SLA (<48h),48 Hour Resolution
17054,Email,Low,Subscription Service,Corporate,7.76,84.61,4,Breached SLA (>48h),Over 48 Hours
11598,Chat,Urgent,Subscription Service,Individual,61.85,231.51,4,Breached SLA (>48h),Over 48 Hours
33012,Web Form,Medium,Subscription Service,Small Business,61.5,35.66,4,Met SLA (<48h),48 Hour Resolution
119782,Web Form,Urgent,Subscription Service,Small Business,58.58,45.44,4,Met SLA (<48h),48 Hour Resolution
22322,Email,Low,Subscription Service,Individual,6.45,149.38,4,Breached SLA (>48h),Over 48 Hours
59982,Phone,Medium,Subscription Service,Small Business,25.24,220.02,4,Breached SLA (>48h),Over 48 Hours
7494,Phone,Urgent,Subscription Service,Small Business,46.07,111.89,4,Breached SLA (>48h),Over 48 Hours
147528,Phone,High,Subscription Service,Corporate,8.83,19.13,4,Met SLA (<48h),24 Hour Resolution
51740,Phone,Medium,Subscription Service,Individual,56.25,93.17,4,Breached SLA (>48h),Over 48 Hours
174304,Social Media,Low,Subscription Service,Individual,62.77,134.55,4,Breached SLA (>48h),Over 48 Hours
16646,Phone,Urgent,Subscription Service,Small Business,52.87,87.14,4,Breached SLA (>48h),Over 48 Hours
29373,Chat,Medium,Subscription Service,Small Business,21.05,40.85,4,Met SLA (<48h),48 Hour Resolution
100108,Social Media,Low,Subscription Service,Corporate,31.99,223.5,5,Breached SLA (>48h),Over 48 Hours
186129,Web Form,High,Subscription Service,Small Business,54.46,237.42,5,Breached SLA (>48h),Over 48 Hours
30481,Web Form,Medium,Subscription Service,Small Business,19.87,228.58,5,Breached SLA (>48h),Over 48 Hours
107403,Phone,Urgent,Subscription Service,Corporate,27.85,169.4,5,Breached SLA (>48h),Over 48 Hours
25508,Email,Medium,Subscription Service,Corporate,69.37,156.06,5,Breached SLA (>48h),Over 48 Hours
38706,Web Form,High,Subscription Service,Individual,69.35,111.03,5,Breached SLA (>48h),Over 48 Hours
166242,Phone,Low,Subscription Service,Individual,44.31,194.73,5,Breached SLA (>48h),Over 48 Hours
11565,Chat,Medium,Subscription Service,Individual,29.53,52.85,5,Breached SLA (>48h),Over 48 Hours
7293,Chat,High,Subscription Service,Small Business,54.54,225.78,5,Breached SLA (>48h),Over 48 Hours
94425,Phone,Low,Subscription Service,Corporate,28.63,191.96,5,Breached SLA (>48h),Over 48 Hours
118422,Chat,Medium,Subscription Service,Small Business,47.96,131.18,5,Breached SLA (>48h),Over 48 Hours
179378,Social Media,Urgent,Subscription Service,Corporate,71.8,110.94,5,Breached SLA (>48h),Over 48 Hours
23165,Phone,Medium,Subscription Service,Small Business,59.88,104.95,5,Breached SLA (>48h),Over 48 Hours
59362,Social Media,Urgent,Subscription Service,Small Business,9.59,125.77,5,Breached SLA (>48h),Over 48 Hours
5500,Social Media,High,Subscription Service,Corporate,25.22,30.21,5,Met SLA (<48h),48 Hour Resolution
130392,Phone,Medium,Subscription Service,Individual,3.97,194.93,5,Breached SLA (>48h),Over 48 Hours
81661,Chat,Urgent,Subscription Service,Corporate,24.59,161.49,5,Breached SLA (>48h),Over 48 Hours
89143,Email,High,Subscription Service,Corporate,55.41,81.28,5,Breached SLA (>48h),Over 48 Hours
182569,Social Media,Medium,Subscription Service,Small Business,43.2,191.88,5,Breached SLA (>48h),Over 48 Hours
5650,Email,Medium,Subscription Service,Corporate,47.45,9.51,5,Met SLA (<48h),Same Day Resolution
14920,Chat,Medium,Subscription Service,Corporate,36.92,215.89,5,Breached SLA (>48h),Over 48 Hours
73427,Email,High,Subscription Service,Small Business,63.64,60.03,5,Breached SLA (>48h),Over 48 Hours
11348,Web Form,Urgent,Subscription Service,Individual,33.56,53.42,5,Breached SLA (>48h),Over 48 Hours
39054,Social Media,High,Subscription Service,Small Business,37.29,157.04,5,Breached SLA (>48h),Over 48 Hours
133073,Social Media,Medium,Subscription Service,Corporate,29.07,183.36,5,Breached SLA (>48h),Over 48 Hours
53933,Email,High,Subscription Service,Small Business,7.63,84.51,5,Breached SLA (>48h),Over 48 Hours
44699,Social Media,Low,Subscription Service,Corporate,66.76,32.53,5,Met SLA (<48h),48 Hour Resolution
62571,Web Form,High,Subscription Service,Individual,53.86,96.41,5,Breached SLA (>48h),Over 48 Hours
83010,Social Media,High,Subscription Service,Small Business,12.13,86.01,5,Breached SLA (>48h),Over 48 Hours
124788,Chat,Medium,Subscription Service,Small Business,22.32,178.6,5,Breached SLA (>48h),Over 48 Hours
192,Web Form,High,Subscription Service,Small Business,3.61,41.71,5,Met SLA (<48h),48 Hour Resolution
172300,Social Media,Urgent,Subscription Service,Individual,65.17,200.04,5,Breached SLA (>48h),Over 48 Hours
78977,Chat,Medium,Subscription Service,Small Business,37.46,33.21,5,Met SLA (<48h),48 Hour Resolution
182939,Social Media,Medium,Subscription Service,Small Business,14.95,38.15,5,Met SLA (<48h),48 Hour Resolution
49811,Phone,Low,Subscription Service,Corporate,45.51,216.51,5,Breached SLA (>48h),Over 48 Hours
102442,Social Media,Urgent,Subscription Service,Individual,56.76,207.06,5,Breached SLA (>48h),Over 48 Hours
85815,Email,Medium,Subscription Service,Individual,23.6,197.47,5,Breached SLA (>48h),Over 48 Hours
100925,Phone,High,Subscription Service,Small Business,46.81,14.73,5,Met SLA (<48h),24 Hour Resolution
139739,Email,Medium,Subscription Service,Small Business,1.65,162.36,5,Breached SLA (>48h),Over 48 Hours
79606,Social Media,High,Subscription Service,Individual,66.69,63.48,5,Breached SLA (>48h),Over 48 Hours
131883,Social Media,Urgent,Subscription Service,Corporate,37.98,141.1,5,Breached SLA (>48h),Over 48 Hours
47099,Chat,Medium,Subscription Service,Individual,68.28,165.73,5,Breached SLA (>48h),Over 48 Hours
29032,Web Form,High,Subscription Service,Individual,6.35,194.85,5,Breached SLA (>48h),Over 48 Hours
130518,Phone,Urgent,Subscription Service,Small Business,31.47,128.76,5,Breached SLA (>48h),Over 48 Hours
168933,Phone,Urgent,Subscription Service,Small Business,37.28,188.54,5,Breached SLA (>48h),Over 48 Hours
46879,Phone,Urgent,Subscription Service,Small Business,45.3,47.79,5,Met SLA (<48h),48 Hour Resolution
64606,Chat,Low,Subscription Service,Individual,30.72,56.71,5,Breached SLA (>48h),Over 48 Hours
167128,Chat,Urgent,Subscription Service,Corporate,12.14,172.84,5,Breached SLA (>48h),Over 48 Hours
88140,Social Media,Urgent,Subscription Service,Individual,15.73,24.17,5,Met SLA (<48h),48 Hour Resolution
152083,Social Media,High,Subscription Service,Corporate,11.93,84.64,5,Breached SLA (>48h),Over 48 Hours
10707,Chat,Urgent,Subscription Service,Small Business,17.26,22.2,5,Met SLA (<48h),24 Hour Resolution
29083,Web Form,Urgent,Subscription Service,Small Business,40.67,5.76,5,Met SLA (<48h),Same Day Resolution
30105,Social Media,Low,Subscription Service,Small Business,28.74,58.52,5,Breached SLA (>48h),Over 48 Hours
133786,Web Form,Low,Subscription Service,Corporate,49.64,187.41,5,Breached SLA (>48h),Over 48 Hours
158516,Chat,Low,Subscription Service,Small Business,35.09,4.14,5,Met SLA (<48h),Same Day Resolution
73186,Social Media,Low,Subscription Service,Small Business,15.3,172.57,5,Breached SLA (>48h),Over 48 Hours
17407,Phone,Low,Subscription Service,Corporate,25.77,79.16,5,Breached SLA (>48h),Over 48 Hours
185524,Phone,Urgent,Subscription Service,Small Business,52.84,66.89,5,Breached SLA (>48h),Over 48 Hours
3602,Email,Low,Subscription Service,Small Business,25.08,51.5,5,Breached SLA (>48h),Over 48 Hours
113406,Email,Urgent,Subscription Service,Corporate,22.97,178.82,5,Breached SLA (>48h),Over 48 Hours
129159,Social Media,High,Subscription Service,Corporate,61.5,102.76,5,Breached SLA (>48h),Over 48 Hours
102001,Social Media,Urgent,Subscription Service,Individual,8.64,205.47,5,Breached SLA (>48h),Over 48 Hours
62868,Social Media,Low,Subscription Service,Small Business,44.58,161.13,5,Breached SLA (>48h),Over 48 Hours
80850,Social Media,Medium,Subscription Service,Small Business,35.39,126.66,5,Breached SLA (>48h),Over 48 Hours
82749,Phone,Urgent,Subscription Service,Individual,20.24,230.94,5,Breached SLA (>48h),Over 48 Hours
141522,Social Media,Medium,Subscription Service,Small Business,69.69,92.25,5,Breached SLA (>48h),Over 48 Hours
165711,Social Media,Low,Subscription Service,Corporate,61.17,67.24,5,Breached SLA (>48h),Over 48 Hours
69916,Chat,Medium,Subscription Service,Individual,34.76,55.6,5,Breached SLA (>48h),Over 48 Hours
137420,Email,High,Subscription Service,Corporate,47.07,197.04,5,Breached SLA (>48h),Over 48 Hours
105887,Chat,Low,Subscription Service,Small Business,17.72,106.74,5,Breached SLA (>48h),Over 48 Hours
65833,Chat,Medium,Subscription Service,Individual,26.12,210.98,5,Breached SLA (>48h),Over 48 Hours
17783,Chat,Medium,Subscription Service,Individual,5.24,22.7,5,Met SLA (<48h),24 Hour Resolution
50946,Social Media,Low,Subscription Service,Small Business,7.61,201.05,5,Breached SLA (>48h),Over 48 Hours
93954,Social Media,Urgent,Subscription Service,Small Business,4.56,36.45,5,Met SLA (<48h),48 Hour Resolution
97021,Email,High,Subscription Service,Corporate,8.83,215.2,5,Breached SLA (>48h),Over 48 Hours
158828,Social Media,Low,Subscription Service,Individual,66.75,116.69,5,Breached SLA (>48h),Over 48 Hours
187268,Chat,Urgent,Subscription Service,Small Business,60.02,15.43,5,Met SLA (<48h),24 Hour Resolution
140034,Web Form,High,Subscription Service,Small Business,39.98,168.72,5,Breached SLA (>48h),Over 48 Hours
144231,Web Form,Urgent,Subscription Service,Small Business,69.25,145.89,5,Breached SLA (>48h),Over 48 Hours
136094,Phone,Low,Subscription Service,Individual,4.28,49.62,5,Breached SLA (>48h),Over 48 Hours
72519,Email,Low,Subscription Service,Corporate,2.95,150.1,5,Breached SLA (>48h),Over 48 Hours
42535,Web Form,Medium,Subscription Service,Corporate,43.12,148.04,5,Breached SLA (>48h),Over 48 Hours
138504,Social Media,Medium,Subscription Service,Small Business,56.05,205.64,5,Breached SLA (>48h),Over 48 Hours
179437,Social Media,Medium,Subscription Service,Small Business,21.36,174.25,5,Breached SLA (>48h),Over 48 Hours
128872,Phone,Urgent,Subscription Service,Individual,24.05,129.23,5,Breached SLA (>48h),Over 48 Hours
26071,Social Media,Urgent,Subscription Service,Corporate,66.8,137.69,5,Breached SLA (>48h),Over 48 Hours
81474,Social Media,Urgent,Subscription Service,Individual,6.79,182.51,5,Breached SLA (>48h),Over 48 Hours
97097,Web Form,Low,Subscription Service,Corporate,25.02,2.81,5,Met SLA (<48h),Same Day Resolution
198330,Chat,Low,Subscription Service,Individual,17.49,182.84,5,Breached SLA (>48h),Over 48 Hours
133472,Web Form,Medium,Subscription Service,Corporate,43.93,36.93,5,Met SLA (<48h),48 Hour Resolution
178175,Chat,Low,Subscription Service,Small Business,7.4,70.64,5,Breached SLA (>48h),Over 48 Hours
114944,Social Media,High,Subscription Service,Small Business,25.94,153.14,5,Breached SLA (>48h),Over 48 Hours
59610,Social Media,Urgent,Subscription Service,Corporate,4.14,90.22,5,Breached SLA (>48h),Over 48 Hours
152036,Email,Medium,Subscription Service,Corporate,15.38,23.85,5,Met SLA (<48h),24 Hour Resolution
167437,Chat,Urgent,Subscription Service,Corporate,53.37,63.58,5,Breached SLA (>48h),Over 48 Hours
38158,Chat,Medium,Subscription Service,Individual,65.88,200.18,5,Breached SLA (>48h),Over 48 Hours
139696,Web Form,High,Subscription Service,Small Business,60.74,37.01,5,Met SLA (<48h),48 Hour Resolution
100236,Phone,Urgent,Subscription Service,Corporate,24.43,157.59,5,Breached SLA (>48h),Over 48 Hours
102916,Email,Urgent,Subscription Service,Corporate,66.74,217.76,5,Breached SLA (>48h),Over 48 Hours
132934,Phone,Urgent,Subscription Service,Corporate,26.89,140.53,5,Breached SLA (>48h),Over 48 Hours
124029,Chat,High,Subscription Service,Small Business,68.41,31.53,5,Met SLA (<48h),48 Hour Resolution
160060,Phone,Urgent,Subscription Service,Corporate,3.53,92.31,5,Breached SLA (>48h),Over 48 Hours
44053,Chat,Low,Subscription Service,Small Business,12.44,201.06,5,Breached SLA (>48h),Over 48 Hours
89320,Email,Urgent,Subscription Service,Small Business,2.76,102.63,5,Breached SLA (>48h),Over 48 Hours
88261,Email,High,Subscription Service,Corporate,5.09,193.37,5,Breached SLA (>48h),Over 48 Hours
134304,Chat,Medium,Subscription Service,Individual,1.24,149.35,5,Breached SLA (>48h),Over 48 Hours
54288,Chat,Low,Subscription Service,Individual,39.35,4.64,5,Met SLA (<48h),Same Day Resolution
12960,Social Media,Medium,Subscription Service,Corporate,19.26,72.51,5,Breached SLA (>48h),Over 48 Hours
23656,Phone,Urgent,Subscription Service,Individual,13.47,125.92,5,Breached SLA (>48h),Over 48 Hours
143652,Phone,Low,Subscription Service,Small Business,62.54,223.9,5,Breached SLA (>48h),Over 48 Hours
34213,Web Form,High,Subscription Service,Small Business,5.6,50.04,5,Breached SLA (>48h),Over 48 Hours
8387,Chat,Low,Subscription Service,Corporate,8.91,107.63,5,Breached SLA (>48h),Over 48 Hours
135848,Web Form,Low,Subscription Service,Individual,37.29,88.19,5,Breached SLA (>48h),Over 48 Hours
23076,Social Media,Urgent,Subscription Service,Individual,62.72,56.47,5,Breached SLA (>48h),Over 48 Hours
57338,Web Form,Low,Subscription Service,Small Business,7.68,96.58,5,Breached SLA (>48h),Over 48 Hours
